Physician_ID,Set,Primary_Specialty_Count,License_State_Count,Total_Amount_of_Payment_USDollars,Number_of_Payments,Number_of_Ownership_Interests,Has_Ownership_Interest
2959,train,3,1,103079.38000000003,378,,
2960,train,2,3,5115.4299999999985,70,,
2961,train,2,1,734.36,33,,
2962,test,3,1,2725.619999999999,117,,
2963,test,3,2,5143.629999999998,212,,
2964,train,3,1,49169.57000000001,81,,
2965,test,3,1,10696.389999999996,165,,
2966,test,2,1,600.2299999999999,21,,
2967,train,3,1,5514.450000000001,26,,
2968,train,3,1,1403.8799999999999,26,,
2969,train,2,1,6967.119999999998,405,,
2970,train,3,1,45469.67,404,,
2971,test,2,3,4285.369999999996,300,,
2972,train,3,1,1821.6299999999997,21,,
2973,train,2,1,4421.149999999999,307,1.0,True
2974,train,2,1,8229.539999999999,120,,
2975,train,2,1,2689.2299999999996,167,,
2976,test,2,1,1135.29,54,,
2977,train,2,1,13861.760000000004,659,,
2978,train,2,2,2123.02,63,,
2979,train,3,2,3888.419999999999,58,,
2980,train,2,1,2269.919999999999,161,,
2981,train,2,2,661.85,23,,
2982,train,2,1,980.3699999999999,50,,
2983,train,0,2,6919.180000000002,396,,
2984,train,2,1,2625.43,184,,
2985,train,2,1,30996.12000000002,372,,
2986,train,3,1,157161.22,400,,
2987,train,3,1,2104.3,36,,
2988,train,3,1,10366.079999999993,105,,
2989,train,3,1,21737.040000000008,454,,
2990,train,2,1,8350.8,546,,
2991,train,2,1,1326.53,33,,
2992,train,2,1,7159.800000000001,25,,
2993,train,3,1,5507.000000000001,358,,
2994,train,2,1,2460.26,66,,
2995,train,2,1,1431.7900000000004,39,,
2996,train,2,2,3478.5099999999993,53,,
2997,train,3,1,2955.049999999999,217,,
2998,test,3,4,6684.95,55,,
2999,train,2,2,3874.41,45,,
3000,train,2,3,1993.2200000000005,100,,
3001,test,3,1,5129.900000000004,268,,
3002,test,3,3,562776.3600000014,904,,
3003,train,2,1,2681.650000000003,158,,
3004,train,3,3,3721.86,37,,
3005,train,2,1,6645.419999999997,90,,
3006,train,3,2,96104.27999999998,868,,
3007,train,3,1,5929.36,128,,
3008,test,3,1,2604.79,33,,
3009,train,3,1,112134.24,184,,
3010,test,2,1,3031.959999999998,252,,
3011,train,2,1,9469.230000000001,327,29.0,True
3012,test,3,2,5009.4,78,,
3013,train,2,1,3774.870000000001,129,,
3014,train,3,2,12783.390000000003,196,,
3015,train,2,1,7776.68,84,,
3016,train,3,1,7885.07,229,,
3017,test,3,5,9549.670000000004,139,,
3018,train,2,1,737.9200000000001,51,,
3019,train,2,1,3382.9899999999993,85,,
3020,train,3,1,6020.110000000001,276,,
3021,train,3,1,528.1500000000001,21,,
3022,train,2,1,999.5799999999998,24,,
3023,test,2,2,2587.9000000000005,49,,
3024,train,2,1,6894.16,123,,
3025,train,3,3,8774.639999999987,475,,
3026,train,2,1,5429.1500000000015,68,,
3027,train,3,2,5349.579999999999,68,,
3028,train,2,1,8098.440000000004,534,,
3029,train,3,1,81430.72000000004,172,,
3030,train,0,1,5196.380000000005,163,,
3031,test,2,2,833.6999999999999,39,,
3032,train,2,3,50355.36000000001,125,1.0,True
3033,train,3,2,55746.52000000001,166,,
3034,train,2,1,9377.529999999999,77,,
3035,test,3,1,1278.77,40,,
3036,train,2,1,5900.639999999999,286,,
3037,train,2,1,17347.279999999995,1810,,
3038,train,3,1,1049.21,57,,
3039,train,2,1,582723.8400000002,56,,
3040,test,3,2,418325.64000000013,297,,
3041,test,2,1,724596.7900000007,476,,
3042,test,2,1,427.9399999999998,37,,
3043,train,2,1,8065.9000000000015,424,,
3044,test,3,1,832.5099999999999,57,,
3045,train,2,1,16807.84,677,,
3046,train,3,2,6614.940000000002,215,,
3047,test,3,4,41588.51000000002,365,,
3048,test,3,1,9509.429999999995,176,,
3049,train,2,1,4790.090000000001,71,,
3050,train,2,1,1218.26,26,,
3051,train,3,2,587932.1300000001,641,49.0,True
3052,train,3,4,1475.85,36,,
3053,train,2,4,2220.5099999999998,34,,
3054,test,3,1,5268.9400000000005,272,,
3055,train,2,1,5974.5199999999995,89,,
3056,train,3,1,539.4599999999999,27,,
3057,train,3,3,6019.409999999999,333,,
3058,train,2,1,1364.1999999999996,67,,
3059,train,3,1,5478.589999999994,261,,
3060,test,2,1,1033.8000000000002,54,,
3061,train,2,2,3790.02,49,,
3062,train,2,1,3035.3599999999997,44,,
3063,test,0,1,5017.929999999999,147,,
3064,test,3,2,28063.47999999999,478,,
3065,train,2,3,8181.360000000001,248,,
3066,train,2,1,951.4499999999999,34,,
3067,train,3,1,1297.3499999999997,51,,
3068,train,2,2,20453.26000000001,332,1.0,True
3069,train,3,1,10713.160000000007,675,27.0,True
3070,train,2,1,1131.1299999999997,67,,
3071,train,2,2,409.79,19,,
3072,train,3,2,1224.46,24,,
3073,train,0,2,6624.950000000009,449,,
3074,train,3,4,63553.21999999998,231,,
3075,train,3,1,4979.4,263,1.0,True
3076,train,2,1,246.13000000000005,17,,
3077,train,2,1,665995.1399999998,682,,
3078,test,2,1,26515.580000000034,3154,,
3079,train,3,1,2654.8,43,,
3080,train,3,1,2715.1000000000004,29,,
3081,train,2,2,2788.3199999999993,103,,
3082,train,3,1,3695.12,39,,
3083,train,3,1,1173.1599999999996,42,,
3084,train,2,1,1217.5700000000002,53,,
3085,train,3,2,8921.480000000005,244,,
3086,test,3,3,31027.34999999999,295,,
3087,train,2,2,1907.7500000000002,93,,
3088,train,2,2,1157.8399999999992,46,,
3089,train,3,2,8474.359999999997,129,,
3090,test,0,1,1325.94,45,,
3091,train,0,1,2808.1900000000014,64,,
3092,test,2,1,14309.029999999988,485,,
3093,train,2,3,23538.42000000001,1108,,
3094,test,3,1,4065.6799999999967,293,,
3095,train,3,1,1699.1499999999999,43,,
3096,train,2,2,33481.76999999999,176,,
3097,train,3,4,16022.340000000007,72,,
3098,train,2,1,2145.5099999999998,52,,
3099,train,3,3,496122.45999999996,1378,,
3100,train,2,1,86829.20000000001,232,,
3101,train,3,1,16053.59,432,,
3102,train,3,2,965.25,50,,
3103,train,2,1,10856.299999999997,710,,
3104,test,2,1,5243.659999999999,132,,
3105,train,2,2,3281.6100000000006,242,,
3106,train,2,1,6256.01,158,,
3107,train,2,2,267213.77999999997,422,1.0,True
3108,train,2,1,1776.62,81,,
3109,train,3,2,19962.76,56,,
3110,train,2,1,27389.12,189,,
3111,train,3,1,14681.64999999999,173,,
3112,train,2,1,517.48,15,,
3113,train,2,2,401.74000000000007,29,,
3114,train,3,1,43045.46,210,,
3115,train,3,1,146713.6,150,,
3116,train,2,1,2735.1599999999985,191,,
3117,train,2,2,7208.260000000004,647,,
3118,train,3,1,256225.73999999993,630,,
3119,train,2,1,576.4400000000002,30,,
3120,train,3,1,6381.529999999996,313,,
3121,test,2,2,3174.0500000000025,92,,
3122,train,3,1,12091.499999999998,217,,
3123,test,3,1,3687.35,148,,
3124,test,2,2,1038.6,52,,
3125,test,3,3,13036.900000000009,370,,
3126,train,3,1,5504.3600000000015,101,,
3127,train,3,1,2176.7800000000007,78,,
3128,train,2,1,9432.569999999994,593,,
3129,train,3,1,184605.35999999978,971,,
3130,test,3,1,5799.540000000006,408,,
3131,test,3,1,961.4899999999999,54,,
3132,train,2,1,373.54,21,,
3133,test,2,1,9080.880000000003,487,,
3134,train,2,1,6905.589999999998,459,,
3135,test,2,1,2014.1100000000001,61,,
3136,train,2,1,1804.34,17,,
3137,train,2,1,3363.62,175,,
3138,train,3,1,2791.5699999999993,23,,
3139,train,2,1,2538.330000000001,88,,
3140,train,2,1,4190.920000000002,178,,
3141,train,2,1,2997.4200000000005,32,,
3142,train,2,1,3100.7500000000005,36,,
3143,train,2,1,4184.490000000001,78,,
3144,train,3,2,2135.9400000000005,135,,
3145,train,2,2,2754.45,79,,
3146,train,2,2,4939.169999999998,114,,
3147,train,3,1,2526.209999999999,54,,
3148,test,2,2,4466.72,304,,
3149,train,3,1,2675.2199999999984,147,,
3150,train,3,2,396931.55999999994,663,,
3151,train,2,2,101158.90999999997,279,,
3152,test,2,1,24378.299999999985,1628,,
3153,train,2,1,8211.080000000002,595,,
3154,train,2,1,5814.969999999998,77,,
3155,train,2,2,38075.849999999984,1068,,
3156,train,3,1,813.8400000000001,38,,
3157,train,3,1,2181.4700000000003,35,,
3158,train,2,1,29823.909999999974,321,,
3159,train,3,2,18278.049999999992,388,,
3160,train,3,2,3673.810000000001,38,,
3161,train,3,1,2302.9599999999996,136,,
3162,train,2,2,1153.95,73,,
3163,train,2,1,5453.810000000002,182,,
3164,train,3,3,65228.440000000024,404,,
3165,train,2,3,448.83,16,,
3166,test,2,1,1294.7900000000002,80,,
3167,train,3,2,19853.61,665,,
3168,train,3,1,922.8799999999999,51,,
3169,test,3,2,17733.219999999994,60,,
3170,train,3,1,5373.280000000001,81,,
3171,train,3,1,65239.150000000016,319,,
3172,train,2,2,9127.990000000002,549,,
3173,train,2,1,1605.3200000000002,90,2.0,True
3174,train,3,1,1256.6100000000001,28,,
3175,train,2,1,2030.8399999999995,163,,
3176,train,3,1,1037.4200000000003,35,,
3177,train,2,1,1390.08,25,,
3178,train,3,1,398.8899999999999,21,,
3179,train,2,1,9561.509999999993,349,,
3180,test,2,3,18472.350000000013,332,,
3181,train,3,2,127523.19999999995,374,1.0,True
3182,train,2,3,2553.3900000000017,122,,
3183,train,0,1,25211.739999999972,1247,,
3184,train,2,1,1208.56,28,,
3185,train,3,3,343.11000000000007,22,,
3186,train,3,3,98959.72,169,,
3187,train,2,3,3386.0399999999995,97,,
3188,test,2,1,858.03,45,,
3189,train,3,2,2414.6399999999994,119,,
3190,train,2,1,1377.5099999999998,83,,
3191,train,2,1,4158.699999999999,296,,
3192,train,2,2,725.21,34,,
3193,train,0,2,1825.8,90,1.0,True
3194,train,2,1,5255.670000000001,86,,
3195,train,0,1,3843.0199999999995,108,,
3196,train,2,1,1764.5200000000004,83,,
3197,train,2,1,1912.3200000000004,119,,
3198,train,3,2,4190.7,117,,
3199,train,2,1,964.65,29,,
3200,test,3,1,577.8400000000001,20,,
3201,test,2,1,18847.26,114,,
3202,train,0,1,11463.370000000006,504,,
3203,train,2,1,13117.979999999998,256,,
3204,train,3,1,2192.1,52,,
3205,train,3,1,2735.830000000001,63,,
3206,train,3,2,118052.04000000001,172,,
3207,train,3,1,5934.050000000003,379,,
3208,train,3,4,14395.639999999996,777,5.0,True
3209,train,3,1,25183.760000000002,725,,
3210,train,3,1,23800.109999999997,421,,
3211,train,2,2,5956.380000000002,276,,
3212,train,0,2,72160.07000000005,219,,
3213,train,3,1,9122.769999999999,281,,
3214,test,2,1,5051.650000000001,358,,
3215,train,2,2,10117.870000000003,166,,
3216,test,2,1,2425.78,31,,
3217,train,2,2,793.3500000000001,41,,
3218,train,2,1,24513.240000000027,1143,,
3219,train,3,1,887.99,16,,
3220,train,2,2,913.6099999999999,31,,
3221,train,3,1,1881.0700000000002,41,,
3222,train,2,1,4282.359999999999,355,,
3223,train,2,1,1622.6299999999999,82,,
3224,train,3,2,4019.1399999999976,178,,
3225,train,3,2,220507.67000000027,806,,
3226,train,2,2,3315.6099999999983,225,,
3227,train,3,2,7578.370000000003,385,1.0,True
3228,test,2,1,85200.14000000001,501,,
3229,train,2,1,1662.1100000000006,100,,
3230,train,3,2,13053.529999999999,217,,
3231,train,2,2,434.13999999999993,21,,
3232,train,3,3,8115.81,60,,
3233,train,2,2,648.47,16,,
3234,train,2,1,5615.749999999999,399,,
3235,train,3,1,4427.800000000001,233,,
3236,train,3,1,1919.4600000000003,56,,
3237,train,3,3,9089.710000000003,87,,
3238,test,3,3,583602.3200000005,379,,
3239,train,3,1,14555.880000000001,183,,
3240,train,2,1,1302.72,74,,
3241,test,3,2,4288.290000000001,53,,
3242,train,2,2,1858.0899999999997,20,,
3243,test,2,1,2127.08,14,,
3244,train,3,1,5778.86,66,,
3245,train,2,2,821.8899999999999,10,,
3246,train,2,1,7459.189999999988,728,,
3247,train,2,2,22753.18,99,,
3248,test,2,1,3928.669999999999,209,,
3249,train,2,2,2759.11,41,,
3250,train,3,1,227517.53000000014,309,,
3251,test,2,1,2024.3300000000004,42,,
3252,train,3,1,39130.46,699,,
3253,train,2,1,9061.189999999997,498,,
3254,train,2,1,2426.5599999999995,151,,
3255,train,2,1,1749.58,32,,
3256,train,3,1,1691.0000000000005,60,,
3257,train,3,1,1613.04,58,,
3258,train,2,1,501.56000000000006,31,1.0,True
3259,train,3,1,1330.33,26,,
3260,train,3,1,69721.09999999999,149,,
3261,train,2,1,11949.090000000007,714,,
3262,train,2,1,824.5199999999999,47,,
3263,train,2,2,1264.3600000000001,43,,
3264,train,2,1,620.5799999999999,39,,
3265,train,2,1,1468.4100000000005,100,,
3266,train,3,3,14138.780000000008,759,,
3267,test,2,1,550.58,34,,
3268,train,3,1,2201.9600000000014,133,,
3269,train,2,1,2356.6599999999994,168,,
3270,train,3,3,195139.36999999982,855,,
3271,train,2,1,4149.36,175,,
3272,train,2,1,1206.0000000000002,77,,
3273,train,3,2,27579.710000000003,91,,
3274,test,2,1,1549.1999999999994,88,,
3275,train,2,1,4043.2,136,,
3276,train,2,1,888.3600000000002,40,,
3277,test,3,1,4702.289999999999,92,,
3278,train,3,2,8056.74,85,,
3279,train,2,1,3702.8399999999983,217,,
3280,test,2,1,6442.02,56,,
3281,train,3,2,20912.829999999994,137,,
3282,train,0,1,69476.71000000005,778,,
3283,train,2,1,1692.79,40,,
3284,train,3,2,6850.859999999995,197,,
3285,train,3,1,6862.940000000002,392,,
3286,train,3,1,1201.8800000000003,69,,
3287,test,3,1,1112.14,57,,
3288,train,2,3,1570.0700000000002,28,,
3289,test,2,1,515.6800000000001,15,,
3290,train,2,2,29038.070000000018,223,,
3291,train,3,1,13947.61,924,,
3292,train,3,1,14901.310000000007,782,,
3293,train,3,1,3373.4199999999996,167,,
3294,train,3,2,4355.400000000001,34,,
3295,train,2,2,4418.169999999999,21,,
3296,train,2,1,280978.53,638,1.0,True
3297,train,2,1,1581.779999999999,91,,
3298,train,3,1,4796.199999999999,436,,
3299,train,2,1,8781.340000000004,535,,
3300,train,3,1,3462.2,47,,
3301,train,2,2,14343.609999999988,217,,
3302,train,2,1,1160.1200000000001,73,,
3303,train,2,1,3020.2399999999993,204,,
3304,train,2,1,651.3,33,,
3305,test,2,2,14640.29,116,,
3306,train,3,3,1008816.5599999995,1004,,
3307,train,0,2,7672.730000000003,354,,
3308,train,3,2,6491.570000000001,47,,
3309,train,3,1,7606.859999999994,491,,
3310,train,2,3,18968.17999999999,166,,
3311,test,3,2,7212.209999999998,337,,
3312,train,3,1,2241.6100000000006,56,,
3313,train,3,2,1297.4900000000002,62,,
3314,train,2,1,2107.2199999999993,44,,
3315,train,3,1,13732.900000000001,147,,
3316,test,2,1,3209.18,92,,
3317,train,3,1,1715.04,21,,
3318,train,0,2,1970.9400000000003,128,,
3319,train,3,4,159356.44000000006,552,,
3320,train,3,2,880.5400000000002,38,,
3321,train,3,1,3683.85,63,,
3322,test,3,2,3097.8999999999996,125,,
3323,train,3,1,38821.009999999995,89,,
3324,train,2,2,36585.54000000002,701,,
3325,train,2,1,767.2299999999998,37,,
3326,train,2,1,6162.429999999998,258,,
3327,train,2,1,779.88,56,,
3328,train,3,2,5132.969999999999,78,,
3329,train,3,2,2122.0699999999997,146,,
3330,train,2,1,4777.249999999995,409,1.0,True
3331,test,3,2,5318.170000000002,28,,
3332,train,2,1,6830.689999999999,289,,
3333,train,3,2,2916.660000000001,77,,
3334,train,2,1,8682.309999999998,729,,
3335,train,3,5,225922.21000000002,370,,
3336,train,2,1,3872.5000000000036,172,,
3337,train,0,1,63378.90000000003,337,,
3338,train,3,1,2000.6,51,,
3339,train,3,2,9547.3,189,,
3340,train,3,1,486.9300000000001,25,,
3341,train,0,1,2219.9700000000003,65,,
3342,train,2,2,2180.71,128,,
3343,train,2,1,3015.57,73,,
3344,test,3,2,17602.48999999999,352,,
3345,test,2,1,1960.5799999999992,115,,
3346,train,2,1,12272.679999999995,152,,
3347,train,3,2,5510.179999999997,302,,
3348,train,2,1,3129.670000000002,232,,
3349,train,0,3,1373.1299999999999,52,,
3350,train,2,1,14229.389999999994,923,,
3351,train,2,1,1302.2900000000002,73,,
3352,train,2,1,13055.18,382,,
3353,train,3,2,1031.1,33,,
3354,train,2,1,133176.62999999998,253,,
3355,train,0,1,4514.180000000004,210,,
3356,train,3,2,13937.290000000003,146,,
3357,train,3,1,14986.160000000002,43,1.0,True
3358,train,2,1,15063.169999999993,826,,
3359,test,2,1,4650.460000000001,231,,
3360,train,2,1,5783.359999999999,161,,
3361,train,3,1,8588.099999999999,314,,
3362,train,2,1,1093764.1199999985,767,,
3363,train,2,1,1003.3700000000001,13,,
3364,train,2,1,6601.889999999999,665,,
3365,train,2,1,176769.64999999997,266,,
3366,train,2,1,3795.3300000000004,37,,
3367,train,2,1,1946.5299999999997,121,,
3368,train,2,1,1414.2400000000005,86,,
3369,train,2,2,1512.3599999999997,45,,
3370,train,2,2,9780.169999999998,34,,
3371,train,2,1,2040.63,32,,
3372,train,3,1,333918.87999999995,1187,,
3373,train,2,2,4770.16,278,,
3374,train,3,1,18836.989999999994,471,,
3375,test,3,1,2195.34,35,,
3376,train,0,1,18188.85000000001,220,,
3377,train,3,1,4400.16,55,,
3378,test,2,1,11164.439999999993,783,,
3379,train,2,1,1153.0299999999997,53,,
3380,test,3,2,1436.3900000000003,37,,
3381,train,2,1,2744.8400000000006,60,,
3382,train,2,2,5868.940000000003,368,,
3383,train,3,3,267122.77000000025,748,,
3384,train,3,3,24068.68000000003,1135,3.0,True
3385,train,3,2,3127.4100000000003,93,,
3386,test,2,1,3361.1300000000006,126,,
3387,train,2,1,7795.899999999993,168,,
3388,train,3,1,9105.359999999999,218,,
3389,train,2,4,29921.92,514,1.0,True
3390,test,3,3,31187.590000000007,348,,
3391,test,2,1,2617.030000000001,151,,
3392,test,3,1,4463.779999999998,331,,
3393,test,3,3,11696.529999999999,133,,
3394,train,3,1,8932.449999999993,641,,
3395,train,3,2,9548.549999999996,167,,
3396,train,2,1,981.8900000000001,11,,
3397,train,2,1,4594.669999999997,115,,
3398,train,3,2,5459.5099999999975,489,,
3399,train,2,3,1829.6200000000001,81,,
3400,train,2,4,23738.119999999995,37,,
3401,test,3,1,2260.29,109,,
3402,train,3,2,15377.360000000008,115,,
3403,train,2,2,3257.9499999999994,216,,
3404,train,2,1,1158.7500000000007,39,,
3405,train,2,3,8123.649999999998,237,,
3406,train,0,1,6788.8600000000015,112,,
3407,train,3,1,4154.790000000003,150,,
3408,train,3,1,15920.560000000005,439,,
3409,train,3,1,6522.610000000001,72,,
3410,train,3,1,81463.63,84,,
3411,test,2,1,13348.19,68,,
3412,train,3,3,3383.4699999999975,178,,
3413,test,2,1,3908.7600000000007,55,,
3414,train,2,1,2613.2899999999986,207,,
3415,test,2,1,1092.23,39,,
3416,train,2,1,1257.2899999999995,71,,
3417,train,3,1,7009.0700000000015,232,,
3418,train,2,1,5054.700000000002,137,,
3419,train,2,2,2116.9200000000005,198,,
3420,train,2,1,11300.730000000007,1001,,
3421,test,2,1,73206.66000000009,575,,
3422,train,2,2,6578.8899999999985,32,,
3423,train,2,1,1774.2500000000002,53,,
3424,train,2,3,7785.53,61,,
3425,train,2,1,74067.39000000003,264,,
3426,train,3,1,9620.170000000004,32,,
3427,train,2,1,11002.349999999995,679,,
3428,train,2,1,3508.8799999999997,47,,
3429,train,2,2,3478.930000000001,145,,
3430,train,2,2,625.7700000000003,28,,
3431,train,3,2,5084.630000000001,182,,
3432,train,0,3,326734.73999999993,328,,
3433,test,0,1,2158.5200000000004,120,,
3434,train,3,1,507207.5700000003,1029,,
3435,train,2,1,4640.380000000002,126,,
3436,train,3,2,2613.43,145,,
3437,train,2,1,1866.0100000000002,118,,
3438,train,2,1,10377.680000000002,434,,
3439,train,2,1,971.9400000000002,55,,
3440,train,2,1,6784.680000000002,238,,
3441,train,2,2,4217.009999999998,283,,
3442,train,3,1,14695.539999999992,948,,
3443,train,3,1,6733.879999999999,260,,
3444,train,3,2,3508.4700000000003,37,,
3445,test,2,2,1440.4599999999996,88,,
3446,train,2,1,6135.249999999997,509,,
3447,test,3,1,22382.999999999996,1297,,
3448,train,2,1,8378.63,160,,
3449,train,2,1,1180.08,82,,
3450,train,2,1,764.7,54,,
3451,train,3,1,1985.8899999999999,40,,
3452,train,3,1,2833.150000000001,175,,
3453,test,2,2,3047.699999999999,159,,
3454,train,2,1,1678.47,37,,
3455,train,2,1,16871.119999999984,882,,
3456,train,3,2,1394.3799999999999,23,,
3457,train,3,1,5230.989999999996,292,,
3458,train,2,1,8491.550000000003,637,,
3459,train,3,1,1647.9399999999998,19,,
3460,train,2,1,11048.080000000007,638,,
3461,train,3,2,154509.37999999963,1173,12.0,True
3462,train,3,2,7543.630000000001,41,,
3463,train,2,1,1299.23,94,,
3464,train,3,1,466674.5599999995,1217,,
3465,train,2,1,992.1000000000001,27,,
3466,train,3,1,1226.7399999999998,26,,
3467,train,2,1,2034.659999999999,125,,
3468,train,2,2,1058.7299999999998,21,,
3469,train,3,1,4529.710000000007,293,,
3470,train,0,2,28404.19999999999,157,,
3471,train,2,1,5061.609999999999,391,,
3472,train,2,1,1312.2999999999995,59,,
3473,train,3,3,4042.6499999999983,251,,
3474,train,0,3,4620.720000000002,261,,
3475,test,2,1,1125.84,50,,
3476,train,3,2,7957.03,116,,
3477,train,2,3,869.2,44,,
3478,test,2,1,1631.22,56,,
3479,train,3,2,27053.66000000001,111,,
3480,train,3,1,2007.2099999999998,15,,
3481,train,2,1,1517.5300000000004,77,,
3482,test,2,2,16673.29000000002,721,,
3483,train,2,1,4005.9099999999994,74,,
3484,train,0,1,22148.980000000003,119,,
3485,test,0,1,11924.53,114,,
3486,train,2,5,34170.23999999999,148,,
3487,train,2,1,7091.649999999999,105,,
3488,train,2,1,4343.79,53,,
3489,train,3,3,14243.320000000007,991,1.0,True
3490,train,2,1,8327.109999999999,157,,
3491,test,2,2,1375.57,74,,
3492,train,3,1,22095.850000000024,1227,,
3493,train,2,1,18954.509999999995,978,,
3494,test,3,3,9403.950000000003,469,,
3495,train,2,1,2263.5000000000005,54,1.0,True
3496,test,2,1,701.2099999999999,52,,
3497,test,2,1,3703.669999999999,84,,
3498,train,2,1,2367.5200000000004,34,,
3499,test,2,1,19248.59999999998,821,,
3500,train,2,1,8053.54,104,,
3501,train,2,4,2846.079999999999,43,,
3502,test,3,1,16698.96999999999,273,,
3503,test,2,1,6115.609999999996,186,,
3504,test,2,1,14255.779999999999,142,,
3505,train,2,2,2768.9199999999983,152,,
3506,train,3,3,69030.33999999997,600,,
3507,train,3,2,7194.4299999999985,363,,
3508,train,0,1,8482.160000000002,51,,
3509,test,2,2,2073.8700000000017,117,,
3510,train,2,1,5927.240000000002,513,,
3511,train,2,1,8556.35,152,,
3512,train,3,2,11139.290000000008,841,,
3513,train,3,1,117443.86000000002,46,,
3514,train,2,1,3443.759999999998,255,,
3515,train,2,1,1626.4199999999992,128,,
3516,test,2,1,9643.000000000013,710,,
3517,train,3,3,7637.419999999998,98,,
3518,train,2,3,5934.340000000002,83,,
3519,test,2,1,758.8399999999999,28,,
3520,train,3,1,22364.280000000002,229,,
3521,train,2,1,1307.3799999999997,87,,
3522,train,3,4,1142.8999999999996,36,,
3523,train,3,1,1730.0,55,1.0,True
3524,train,3,3,28837.66999999999,248,,
3525,train,2,3,845.2400000000001,47,,
3526,train,2,1,5469.53,324,,
3527,train,2,2,4113.000000000001,44,,
3528,test,2,1,45266.61,266,,
3529,train,2,2,7146.799999999997,93,,
3530,test,2,1,1422.6299999999999,53,,
3531,train,2,1,1444.9400000000003,59,,
3532,train,2,3,16094.220000000007,122,,
3533,test,2,1,1136.0599999999997,77,,
3534,train,2,1,13155.229999999989,1013,,
3535,test,0,1,2509.88,67,,
3536,train,3,1,2713.9399999999987,151,,
3537,train,3,1,38500.56,47,,
3538,train,3,2,1293.6299999999999,40,,
3539,test,2,2,4015.409999999998,181,,
3540,test,3,1,6048.170000000002,85,,
3541,train,2,2,11190.56,149,,
3542,train,3,1,71863.20999999999,33,,
3543,train,2,2,1106.96,11,,
3544,train,3,2,17131.949999999986,251,,
3545,train,2,2,3744.800000000002,254,,
3546,train,2,1,2098.15,169,,
3547,train,3,2,3332.65,182,,
3548,test,3,2,55019.509999999995,77,,
3549,train,3,5,3457.9,52,,
3550,train,3,1,447060.0999999994,1295,,
3551,train,2,1,714.64,39,,
3552,train,3,1,21588.96999999999,408,,
3553,train,3,3,5518.2599999999975,134,,
3554,train,3,1,10094.48,45,,
3555,train,2,1,508.3200000000001,18,,
3556,train,2,1,1285.3200000000004,74,,
3557,test,0,1,3264.8699999999985,87,,
3558,train,2,1,3642.450000000003,223,,
3559,test,3,1,45019.75000000002,136,,
3560,train,2,1,9816.699999999995,488,,
3561,test,3,1,17690.319999999996,481,,
3562,train,2,1,29550.96,45,,
3563,train,2,1,2041.8999999999994,74,,
3564,test,2,1,2962.42,190,,
3565,test,3,4,426.8799999999999,28,,
3566,train,2,1,1035.9399999999996,62,,
3567,train,3,1,6865.43,417,,
3568,train,3,2,28372.210000000003,334,,
3569,train,2,1,201.7,14,,
3570,train,2,1,13094.739999999998,784,,
3571,train,2,1,992.7500000000002,26,,
3572,train,0,1,51447.39000000001,69,,
3573,train,3,2,4592.520000000002,207,,
3574,train,2,1,2023.4299999999996,45,,
3575,train,2,1,2424.79,34,,
3576,train,2,2,8839.460000000008,123,,
3577,test,2,2,1276.7500000000005,39,,
3578,train,3,1,5326.72,30,,
3579,train,2,2,960842.3400000001,1051,22.0,True
3580,train,2,1,896.4299999999998,44,,
3581,test,3,3,5931.670000000002,106,,
3582,test,3,1,7886.249999999985,501,,
3583,test,3,2,2384.7499999999995,43,,
3584,train,2,1,10673.499999999998,308,,
3585,train,0,1,4646.669999999998,33,,
3586,test,3,1,2154.28,33,,
3587,train,2,2,3899.139999999999,126,,
3588,train,3,2,6032.319999999999,265,,
3589,test,2,1,1115.1200000000001,50,,
3590,train,2,2,14958.029999999999,191,,
3591,train,0,1,3235.99,135,,
3592,train,3,1,2392.4,163,,
3593,train,3,1,16827.98,692,,
3594,test,3,1,103193.8,434,,
3595,test,3,1,3223.9000000000005,151,,
3596,train,3,1,2393.7599999999998,140,,
3597,test,0,1,1209.2099999999998,35,,
3598,train,2,1,498.3599999999999,24,,
3599,train,3,2,3022.229999999998,178,,
3600,train,2,1,5244.26,55,,
3601,train,2,1,3100.03,22,1.0,True
3602,train,3,1,43739.45000000002,61,,
3603,train,3,1,1489.7200000000003,40,,
3604,train,2,1,2657.22,157,,
3605,train,2,1,9367.539999999997,461,,
3606,train,2,2,1050.99,68,,
3607,train,2,1,6695.469999999999,124,,
3608,train,2,4,5019.450000000004,199,,
3609,test,3,1,3506.2999999999984,75,,
3610,test,3,2,127987.29999999993,300,,
3611,train,2,1,878.3800000000001,67,,
3612,train,3,2,23531.95,177,,
3613,train,3,2,62385.439999999966,1182,,
3614,train,2,1,1948.3799999999994,111,,
3615,train,3,2,2240.8699999999994,27,,
3616,train,2,1,287.15999999999997,14,,
3617,train,2,1,15385.780000000004,1528,,
3618,test,2,1,4650.870000000004,285,,
3619,train,2,2,2371.2900000000004,32,,
3620,train,2,1,679.17,21,,
3621,test,2,1,2853.31,159,,
3622,train,3,3,19904.35000000001,758,,
3623,train,2,2,2595.580000000001,92,,
3624,train,3,1,1157.36,14,,
3625,train,2,1,33930.12999999998,266,,
3626,train,3,1,962.6800000000002,45,,
3627,train,3,1,3366.230000000001,116,,
3628,test,3,2,2172.6900000000005,153,,
3629,train,3,2,43069.43,39,,
3630,train,3,2,1663.58,53,,
